,Date,Infected,Deaths,Recovered
0,2020-01-22,7.0272360883283955,0.2971882738744303,2.1657991905354383
1,2020-01-23,8.11775016140215,0.3521803827796308,2.558164231696345
2,2020-01-24,9.377504908555126,0.4157074870350206,3.011422023412514
3,2020-01-25,10.832760750711635,0.4890936750037788,3.535020958534554
4,2020-01-26,12.513854897422922,0.5738687054683096,4.139876290248409
5,2020-01-27,14.455833168746036,0.6717998328213486,4.838597446563461
6,2020-01-28,16.699180607133414,0.7849286305958687,5.645750896476174
7,2020-01-29,19.290665340894133,0.9156135350541927,6.578163768053117
8,2020-01-30,22.284313177956534,1.0665789861326986,7.655274505706419
9,2020-01-31,25.742534157961774,1.240972235907436,8.899538204553672
10,2020-02-01,29.737423454279103,1.4424289480742638,10.336894676254804
11,2020-02-02,34.35226436633072,1.675148994475852,11.997309230602069
12,2020-02-03,39.683264761065146,1.9439840191577429,13.915397451730193
13,2020-02-04,45.84156237792209,2.254538561365522,16.13114671392056
14,2020-02-05,52.95554190530722,2.613286925021224,18.690749885964475
15,2020-02-06,61.17351143470476,3.0277081034305144,21.647568315898322
16,2020-02-07,70.66679413995864,3.506441753763668,25.063244265214266
17,2020-02-08,81.63329988712412,4.0594682837541205,29.008985992731667
18,2020-02-09,94.30165106853175,4.698316892592666,33.56705226116118
19,2020-02-10,108.93594844593962,5.436305960564137,38.83246716375397
20,2020-02-11,125.84127707093155,6.288820694567539,44.91500122302014
21,2020-02-12,145.37006491218744,7.273633804926087,51.941459331719
22,2020-02-13,167.92943183395974,8.411276128581441,60.05832505878611
23,2020-02-14,193.98967444197746,9.72546453702409,69.43481368860301
24,2020-02-15,224.0940705052691,11.243596399089693,80.26640011048431
25,2020-02-16,258.87020306982834,12.9973206953629,92.77889358320913
26,2020-02-17,299.0430424687992,15.023197796818017,107.23314510932468
27,2020-02-18,345.45005981522917,17.363461725439702,123.93048590216581
28,2020-02-19,399.0586802472935,20.066900393390718,143.21900789092564
29,2020-02-20,460.98644913074213,23.189872780948047,165.50082066909684
30,2020-02-21,532.5243243668938,26.797483722639512,191.2404335587498
31,2020-02-22,615.1635823884444,30.964941015889238,220.9744383955659
32,2020-02-23,710.6268985780491,35.77912329529326,255.32269501752464
33,2020-02-24,820.9042477946116,41.34039086050616,295.0012518346802
34,2020-02-25,948.2943781854227,47.76467794200662,340.83727297000553
35,2020-02-26,1095.452706346087,55.18590894407212,393.7862773920761
36,2020-02-27,1265.4466115203759,63.758788159847136,454.952042400045
37,2020-02-28,1461.8194422864663,73.66202927680926,525.6096447821893
38,2020-02-29,1688.664277295757,85.10207734929594,607.2320153545596
39,2020-03-01,1950.708982914538,98.3174012130992,701.5205631706281
40,2020-03-02,2253.4151540969547,113.58348710379664,810.4408021804602
41,2020-03-03,2603.091377308327,131.2185558196773,936.2631397146675
42,2020-03-04,3007.0248341701767,151.59020669877688,1081.6102766314045
43,2020-03-05,3473.632903805462,175.12307250077401,1249.5118192440966
44,2020-03-06,4012.638371809745,202.3076681027013,1443.467406937937
45,2020-03-07,4635.271673874867,233.7106067537984,1667.5195959730947
46,2020-03-08,5354.5045561857,269.98640669283,1926.3380863996465
47,2020-03-09,6185.319712535102,311.8911197793715,2225.3169452834154
48,2020-03-10,7145.022184443415,360.29807584438635,2570.6869256994405
49,2020-03-11,8253.598841301353,416.2160678883043,2969.6451788098375
50,2020-03-12,9534.133328987915,480.8103495201021,3430.5050461281853
51,2020-03-13,11013.285001509257,555.4268858279609,3962.869039460784
52,2020-03-14,12721.841634175817,641.6203600707919,4577.828589924089
53,2020-03-15,14695.35725176916,741.1865124540516,5288.194715662728
54,2020-03-16,16974.887768356377,856.1994738561569,6108.764279725566
55,2020-03-17,19607.83877922662,989.05483351239,7056.627129175526
56,2020-03-18,22648.946127437473,1142.5195100707058,8151.5217271015745
57,2020-03-19,26161.40185388611,1319.7890963605753,9416.244044892195
58,2020-03-20,30218.154188830027,1524.5541745816442,10877.120371517385
59,2020-03-21,34903.405557652,1761.0768828036475,12564.553146399192
60,2020-03-22,40314.33519755973,2034.279165359272,14513.650003038185
61,2020-03-23,46563.08176624711,2349.8446342363977,16764.94970336754
62,2020-03-24,53779.02155053557,2714.336030955137,19365.25909950298
63,2020-03-25,62111.38367869603,3135.3306759535903,22368.618006577886
64,2020-03-26,71732.246617181,3621.5765819188946,25837.410962623235
65,2020-03-27,82839.96294297719,4183.172311306115,29843.647543740444
66,2020-03-28,95663.0591843413,4831.77408195482,34470.43590504014
67,2020-03-29,110464.64987180081,5580.833998410237,39813.67654938911
68,2020-03-30,127547.38974831514,6445.873924528726,45984.00754861766
69,2020-03-31,147258.94228789638,7444.7995959544405,53109.03230007545
70,2020-04-01,169997.86550624596,8598.260373584148,61335.865305611675
71,2020-04-02,196219.64536087742,9930.059481374881,70834.02536663559
72,2020-04-03,226442.30026834027,11467.619428702801,81798.70001918987
73,2020-04-04,261250.39070532867,13242.505293865974,94454.38326894878
74,2020-04-05,301295.2251371223,15291.004402611548,109058.84491961761
75,2020-04-06,347287.23261639144,17654.752441529625,125907.30431529928
76,2020-04-07,399973.4842116263,20381.38009532809,145336.5247664618
77,2020-04-08,460089.2842891503,23525.12441663237,167728.26248025478
78,2020-04-09,528268.6525305391,27147.29913576504,193511.04938943588
79,2020-04-10,604899.9526266805,31316.439356263858,223158.62745290616
80,2020-04-11,689932.4870003031,36107.83398172359,257182.6359349536
81,2020-04-12,782694.6271218504,41602.0744086838,296116.9446947072
82,2020-04-13,881864.8865199734,47882.292997875316,340492.49579924415
83,2020-04-14,985755.6999588179,55030.11937740844,390805.89259341045
84,2020-04-15,1092891.677587583,63121.11315329723,447491.2243680476
85,2020-04-16,1202567.3010665558,72221.19114705393,510907.6742348106
86,2020-04-17,1315023.0214610547,82385.61563844713,581350.0381084495
87,2020-04-18,1431206.1127709497,93661.08937363076,659077.8776051779
88,2020-04-19,1552379.076054522,106090.0904836861,744351.0896463569
89,2020-04-20,1679816.851439206,119715.83290966721,837460.4382930726
90,2020-04-21,1814659.8683558996,134586.47545296853,938747.6171700831
91,2020-04-22,1957879.9081977445,150757.93574780494,1048614.9676675962
92,2020-04-23,2110298.748138753,168295.31586338338,1167527.647169854
93,2020-04-24,2272620.5448120516,187273.2776620647,1296011.354920991
94,2020-04-25,2445460.3491725232,207775.76648964742,1434647.9764068017
95,2020-04-26,2629363.545172311,229895.40400334843,1584070.5837086919
96,2020-04-27,2824816.286505155,253732.75686727755,1744958.4967762658
97,2020-04-28,3032248.6486424254,279395.59284236847,1918032.6503913195
98,2020-04-29,3252032.288581598,306998.1627426689,2104051.22159637
99,2020-04-30,3484474.058360895,336660.50934181444,2303805.3628839045
100,2020-05-01,3729806.6283387206,368507.7883428428,2518114.872615629
101,2020-05-02,3988176.951311694,402669.5705207746,2747823.576744383
102,2020-05-03,4259632.974827945,439279.087218107,2993794.202789242
103,2020-05-04,4544109.368662659,478472.41078594315,3256902.6888280082
104,2020-05-05,4841412.432015456,520387.5278851117,3538031.700590589
105,2020-05-06,5151204.671449956,565163.2884261898,3838063.2564080493
106,2020-05-07,5472989.79279547,612938.2318244589,4157870.5111536896
107,2020-05-08,5806098.2798226895,663849.2570268299,4498308.501912907
108,2020-05-09,6149674.391058776,718030.145844329,4860203.948945804
109,2020-05-10,6502665.152367059,775609.9341622235,5244344.108383279
110,2020-05-11,6863811.972708607,836711.1410947004,5651464.76981629
111,2020-05-12,7231645.729965191,901447.8597945224,6082237.463650235
112,2020-05-13,7604485.887432784,969923.7365076131,6537256.078400691
113,2020-05-14,7980444.372708371,1042229.8603831414,7017023.072239477
114,2020-05-15,8357434.742884018,1118442.5953492,7521935.524206933
115,2020-05-16,8733187.12768501,1198621.3976297344,8052271.314117733
116,2020-05-17,9105269.254226161,1282806.6596940204,8608175.764001532
117,2020-05-18,9471113.2925094,1371017.635920566,9189649.09051903
118,2020-05-19,9828048.792049231,1463250.5143867752,9796535.060633635
119,2020-05-20,10173340.917116357,1559476.6687420222,10428511.21080227
120,2020-05-21,10504233.291707532,1659641.1777974304,11085081.03405673
121,2020-05-22,10817994.379951427,1763661.6712987013,11765568.495745048
122,2020-05-23,11111966.227747686,1871427.5217756673,12469115.155053465
123,2020-05-24,11383613.93424879,1982799.4721046104,13194680.18879464
124,2020-05-25,11630574.354863215,2097609.713178998,13941043.481302703
125,2020-05-26,11850702.318285072,2215662.4433143134,14706811.874632884
126,2020-05-27,12042112.808665868,2336734.92580314,15490428.609306647
127,2020-05-28,12203217.311048841,2460579.0255235373,16290185.725322437
128,2020-05-29,12332753.936385794,2586923.251448935,17104239.57540327
129,2020-05-30,12429808.68219399,2715475.1955754855,17930628.55191279
130,2020-05-31,12493828.93482744,2845924.395616829,18767293.236479096
131,2020-06-01,12524627.974947749,2977945.506670944,19612098.147732355
132,2020-06-02,12522380.543154644,3111201.744927781,20462854.73929582
133,2020-06-03,12487610.318517594,3245348.493148594,21317345.021535717
134,2020-06-04,12421169.77097288,3380037.0028550494,22173345.302191205
135,2020-06-05,12324213.486522505,3514918.1098972326,23028649.492630247
136,2020-06-06,12198166.158219768,3649645.8485644124,23881091.4644124
137,2020-06-07,12044686.625200465,3783880.942734866,24728566.028140698
138,2020-06-08,11865629.131130077,3917294.0524792685,25569048.15853617
139,2020-06-09,11663003.795575188,4049568.700713382,26400609.92057304
140,2020-06-10,11438935.709608784,4180403.9961963566,27221435.569862664
141,2020-06-11,11195626.85455359,4309516.801520254,28029833.486887507
142,2020-06-12,10935318.645585436,4436643.670402066,28824246.110731952
143,2020-06-13,10660257.872767912,4561542.311180122,29603257.077964332
144,2020-06-14,10372665.564307671,4683992.682046645,30365595.99251393
145,2020-06-15,10074710.02000909,4803797.681099884,31110140.747548398
