,Infected,Deaths,Recovered
104,1977622.4271989297,123861.69233560169,872421.7461776411
105,2189591.6982446034,140559.1764984847,988151.2220765174
106,2421352.21631014,159126.55202046584,1116624.3122791215
107,2674593.819266991,179733.41044755303,1259009.3377402443
108,2950952.8327630656,202566.56084201118,1416586.8939377733
109,3252002.0749953706,227830.38346989706,1590749.8955056444
110,3579230.231112524,255746.84039753026,1783001.998916271
111,3934009.875419072,286555.209835217,1994954.466393943
112,4317554.533618691,320511.5520001824,2228321.2338378187
113,4730865.530253686,357887.8712559691,2484911.7676091897
114,5174669.469045918,398970.90816037706,2766621.1649710634
115,5649347.718274432,444060.4863978886,3075416.974998622
116,6154859.401089587,493467.32312408916,3413322.1362116216
117,6690660.322870626,547510.2217747734,3782393.546388641
118,7255620.920730999,606512.5692498622,4184695.834035371
119,7847947.177859996,670798.0756640004,4622270.035290919
120,8465109.40472395,740685.7116418311,5097097.0397072965
121,9103784.51236453,816483.8414558349,5611055.985487547
122,9759817.901058955,898483.57740658,6165877.99663579
123,10428211.415511284,986951.4293586244,6763096.019786861
124,11103143.210062258,1082121.3853374533,7403991.913800221
125,11778024.559445089,1184186.6026391783,8089542.285191104
126,12445597.391303346,1293290.964198531,8820364.972850427
127,13098072.216722036,1409520.8007629586,9596668.401284082
128,13727306.083904972,1532897.1247448039,10418206.213259349
129,14325014.163700314,1663368.7636455544,11284239.622063853
130,14883006.805859512,1800806.7527238426,12193510.091956215
131,15393440.701170288,1945000.4016667905,13144224.32838944
132,15849070.438235197,2095655.3208306562,14134053.444269046
133,16243485.901517956,2252393.6754115825,15160147.33320472
134,16571321.617920112,2414756.820492029,16219164.680964371
135,16828424.89832558,2582210.3364415574,17307318.00207623
136,17011973.518016048,2754151.3891069517,18420432.549960706
137,17120536.841005854,2929918.1704302765,19554016.83319529
138,17154079.135790978,3108801.0894440613,20703342.11148364
139,17113906.971091818,3290055.290319511,21863527.694582853
140,17002567.565273136,3472913.986639128,23029628.592609305
141,16823706.74651604,3656602.0959951268,24196722.15683209
142,16581897.776294043,3840349.6587690003,25359990.605393704
143,16282452.015632475,4023404.555484048,26514796.59055182
144,15931223.22677862,4205044.120400737,27656749.766977828
145,15534415.123003284,4384585.3129045535,28781762.631569475
146,15098400.555417309,4561393.233367594,29886094.9290508
147,14629558.714404404,4734887.833124614,30966386.08370921
148,14134134.205702499,4904548.799635431,32019676.177777596
149,13618120.628136037,5069918.648019977,33043415.90754505
150,13087168.660493977,5230604.13869508,34035466.83280982
151,12546518.341155075,5386276.190637867,34994092.95636754
152,12000953.187736865,5536668.47194601,35917945.258191705
153,11454774.126367688,5681574.918011073,36806040.45157998
154,10911789.990168741,5820846.354113924,37657735.51092772
155,10375321.93924248,5954386.49643596,38472699.17585725
156,9848218.770180104,6082147.473266961,39250881.69768346
157,9332880.399305347,6204125.099495739,39992483.794456825
158,8831287.237607578,6320354.0358005995,40697925.74702256
159,8345033.517685843,6430902.94504299,41367817.11349441
160,7875362.486998031,6535869.810978986,42002927.99758916
161,7423202.454063409,6635377.443676597,42604161.88800748
162,6989202.417007708,6729569.258989563,43172530.50925428
163,6573766.484547668,6818605.369837279,43709130.84326316
164,6177086.510227357,6902659.014997345,44215124.36744917
165,5799172.527245245,6981913.334001012,44691718.547161534
166,5439880.784391709,7056558.490602206,45140150.46652992
167,5098939.230609741,7126789.129298503,45561672.57848752
168,4775970.431985966,7192802.171581286,45957540.41594275
169,4470512.011743263,7254794.899334096,46329002.118657105
170,4182034.6821695142,7312963.335808645,46677289.63706911
171,3909958.016893264,7367500.88196729,47003611.45536339
172,3653664.1481047207,7418597.1877714,47309146.66755146
173,3412509.551721191,7466437.235060375,47595040.26149413
174,3185835.063589626,7511200.611019483,47862399.48136177
175,2972974.417553011,7553060.939675653,48112291.08010941
176,2773261.308963111,7592185.467624223,48345739.43038207
177,2586035.226636928,7628734.770829724,48563725.30019394
178,2410646.2849317067,7662862.565014388,48767185.19738857
179,2246459.0458602686,7694715.611489416,48957011.2363767
180,2092855.559454068,7724433.698334452,49134051.3959128
181,1949237.6879454004,7752149.684000194,49299110.125248626
182,1815028.8346334847,7777989.596370255,49452949.21917559
183,1689675.159986682,7802072.770781204,49596288.91318445
184,1572646.3712380335,7824512.0242063645,49729809.14522771
185,1463436.1504451456,7845413.855168131,49854150.95108787
186,1361562.2835660803,7864878.661113361,49969917.93454793
187,1266566.5477336505,7883000.97547831,50077677.8368857
188,1178014.3914649135,7899869.708041736,50177964.09989448
189,1095494.4644146536,7915568.394475094,50271277.470954835
190,1018618.0176655991,7930175.447698056,50358087.60030976
191,947018.2066643967,7943764.40824738,50438834.62200249
192,880349.3252786761,7956404.192841842,50513930.70732256
193,818285.9866971584,7968159.3375952495,50583761.58225395
194,760522.2707177439,7979090.236581103,50648688.00096796
195,706770.8521716342,7989253.372432152,50709047.17038728
196,656762.1216565096,7998701.539817122,50765154.12144289
197,610243.3081806701,8007484.060485513,50817303.02539025
198,566977.611478196,8015646.989597103,50865768.45307257
199,526743.3563671398,8023233.311763748,50910806.56821766
200,489333.14875459037,8030283.132519595,50952656.29002935
201,454553.08786133956,8036833.853288248,50991540.3535044
202,422221.9806115455,8042920.343367247,51027666.349579915
203,392170.59592153865,8048575.100590455,51061227.69526571
204,364240.9492246233,8053828.403440588,51092404.55111674
205,338285.6184705228,8058708.454964704,51121364.686661534
206,314167.09242765565,8063241.51819144,51148264.29611104
207,291757.15172369254,8067452.043746818,51173248.76440601
208,270936.2806922412,8071362.790347817,51196453.38826452
209,251593.1119106696,8074994.936991037,51218004.05244297
210,233623.90022550264,8078368.189263032,51238017.864041045
211,216932.02642573934,8081500.878771087,51256603.74724595
212,201427.5308525459,8084410.055884581,51273862.99903871
213,187026.67221811024,8087111.577173773,51289889.811657935
214,173651.51530152682,8089620.186750707,51304771.75824824
215,161229.5410599727,8091949.592844108,51318590.249993466
216,149693.2831107285,8094112.538914261,51331420.96047253
217,138979.98646928766,8096120.870184916,51343334.222444504
218,129031.28708617318,8097985.595922682,51354395.399105854
219,119792.91184174904,8099716.94756306,51364665.230536066
220,111214.399901875,8101324.432554964,51374200.154321246
221,103248.83922110117,8102816.885169338,51383052.60811136
222,95852.62246316257,8104202.513394033,51391271.30908583
223,88985.2184335171,8105488.942842782,51398901.51494426
224,82608.95868209204,8106683.257663339,51405985.26706299
225,76688.83850953491,8107792.038491391,51412561.61696166
226,71192.33127088031,8108821.3979535205,51418666.837034784
227,66089.21521931581,8109777.013684245,51424334.6167682
228,61351.412415169965,8110664.158966948,51429596.24504486
229,56952.83814805519,8111487.731366303,51434480.78026307
230,52869.26071409852,8112252.27934837,51439015.20855742
231,49078.17246847429,8112962.026738707,51443224.58910938
232,45558.665510555766,8113620.896276642,51447132.19408183
233,42291.321606813886,8114232.530452331,51450759.63238316
234,39258.10565625268,8114800.311655385,51454126.96934263
235,36442.26819350873,8115327.380598924,51457252.83612857
236,33828.253578100564,8115816.6536604315,51460154.53270798
237,31401.61702598467,8116270.838536256,51462848.12078172
238,29148.944292194567,8116692.44938647,51465348.51374541
239,27057.77905155151,8117083.820519177,51467669.557935864
240,25116.554798455018,8117447.1192398835,51469824.10875294
241,23314.53162810765,8117784.357726046,51471824.10135011
242,21641.737330648826,8118097.404130363,51473680.61640755
243,20088.91277467466,8118387.992849603,51475403.94111386
244,18647.4610759005,8118657.734083952,51477003.62588823
245,17309.400417557914,8118908.122705095,51478488.53700713
246,16067.320196225519,8119140.546496489,51479866.905502185
247,14914.340150678332,8119356.293830849,51481146.37271514
248,13844.072679765604,8119556.5607465,51482334.03228422
249,12850.587727268545,8119742.457539802,51483436.46925826
250,11928.37943997879,8119915.015023047,51484459.79722538
251,11072.336746741954,8120075.190045304,51485409.69106502
252,10277.714643573683,8120223.870879633,51486291.41890742
253,9540.108170318746,8120361.882103617,51487109.871091016
254,8855.4278491723,8120489.989205608,51487869.58748746
255,8219.877284340835,8120608.902785717,51488574.782414846
256,7629.932676777888,8120719.282396438,51489229.36741546
257,7082.322195585232,8120821.7404083805,51489836.97419963
258,6574.008955403304,8120916.845195301,51490400.973571174
259,6102.1736798652355,8121005.124393054,51490924.49468631
260,5664.19926153858,8121087.067787152,51491410.44222013
261,5257.656272671277,8121163.130027837,51491861.51246689
262,4880.28951169235,8121233.733149026,51492280.20829018
263,4530.005514696355,8121299.268909238,51492668.85299518
264,4204.86098013907,8121360.100958944,51493029.603188254
265,3903.051993792834,8121416.566858715,51493364.460745305
266,3622.9040115821285,8121468.979954987,51493675.283937685
267,3362.862712997732,8121517.6310928,51493963.79759029
268,3121.4851677874017,8121562.790269727,51494231.602890976
269,2897.43198756291,8121604.708105267,51494480.186105624
270,2689.459916578064,8121643.617228101,51494710.92680488
271,2496.4148825541356,8121679.73357698,51494925.1055798
272,2317.225644084621,8121713.257589729,51495123.91109488
273,2150.8977400666568,8121744.3753359625,51495308.446805194
274,1996.5081389267018,8121773.259519084,51495479.73689559
275,1853.2000923996748,8121800.070439639,51495638.73199322
276,1720.1782028895436,8121824.956916862,51495786.31464541
277,1596.7042513259178,8121848.057070816,51495923.30394862
278,1482.092945652361,8121869.49911853,51496050.46026689
279,1375.7081891068842,8121889.402072219,51496168.48937387
280,1276.9595310272025,8121907.876402719,51496278.04639311
281,1185.2988953826286,8121925.024652189,51496379.73942809
282,1100.2175388536277,8121940.942003313,51496474.13293831
283,1021.2432316227009,8121955.716806944,51496561.75086788
284,947.9376345516254,8121969.431072834,51496643.07955631
285,879.8938687440299,8121982.1609244505,51496718.57043559
286,816.7342496429774,8121993.977022981,51496788.64254471
287,758.108235960634,8122004.94495112,51496853.68480571
288,703.6903840258582,8122015.125595858,51496914.058293685
289,653.1786508434637,8122024.575465987,51496970.098119766
290,606.292663106601,8122033.347015973,51497022.11535199
291,562.7721715480452,8122041.488935218,51497070.398730226
292,522.3756031142264,8122049.046418943,51497115.21627279
293,484.8787196130911,8122056.061419064,51497156.81676491
294,450.07339415091576,8122062.572873123,51497195.43111635
295,417.76642697058367,8122068.616926083,51497231.27367503
296,387.77848469884793,8122074.2271289565,51497264.54340378
297,359.943108457466,8122079.434623449,51497295.42498217
298,334.1057870095109,8122084.268316246,51497324.089833684
299,310.12309966269413,8122088.755039166,51497350.697077
300,287.86192014211144,8122092.91969805,51497375.39440941
301,267.19867768576506,8122096.785411021,51497398.318926595
302,248.0186718579355,8122100.373636671,51497419.59788289
303,230.2154349197593,8122103.704293372,51497439.349398725
304,213.69013882101103,8122106.79587021,51497457.68311856
305,198.35106008664457,8122109.66552711,51497474.70080458
306,184.11304262523794,8122112.329195333,51497490.49693274
307,170.89705316601726,8122114.801660651,51497505.15918596
308,158.62972978570303,8122117.096647818,51497518.76895508
309,147.24297610766163,8122119.2268964825,51497531.401789024
310,136.67358528505954,8122121.204231535,51497543.12781205
311,126.86288075480981,8122123.03963032,51497554.01212228
312,117.75640682614659,8122124.743280549,51497564.115134954
313,109.30361402659764,8122126.324639148,51497573.49293158
314,101.45757732531544,8122127.792484931,51497582.197572604
315,94.17474463402125,8122129.154965673,51497590.277376354
316,87.41468754122667,8122130.419644823,51497597.777195565
317,81.13988042762604,8122131.593542751,51497604.73866251
318,75.31549121769986,8122132.683175909,51497611.20042114
319,69.90918812178614,8122133.694592975,51497617.19834148
320,64.89096012893023,8122134.633408459,51497622.76571881
321,60.23295061310005,8122135.504833826,51497627.933458224
322,55.90930242341466,8122136.31370647,51497632.73024652
323,51.89601386316217,8122137.0645166645,51497637.182712
324,48.17080876415316,8122137.761431867,51497641.3155686
325,44.71300593041504,8122138.408321148,51497645.15176071
326,41.50341122196111,8122139.00877537,51497648.71258297
327,38.524207877068314,8122139.56612772,51497652.01780184
328,35.75885796799802,8122140.083472135,51497655.085765064
329,33.19201105834763,8122140.563680389,51497657.93350291
330,30.80941691362764,8122141.009418434,51497660.57682505
331,28.597850509996658,8122141.423160429,51497663.03040374
332,26.545035390109057,8122141.807203083,51497665.307858855
333,24.639575382031467,8122142.1636783965,51497667.42183369
334,22.8708935037662,8122142.4945651,51497669.38406269
335,21.22917135720177,8122142.801700042,51497671.205438696
336,19.70529552203001,8122143.086788181,51497672.89607242
337,18.290806743241163,8122143.351412081,51497674.46534881
338,16.977852989447964,8122143.597040709,51497675.92197915
339,15.75914585224993,8122143.825037587,51497677.27404944
340,14.62792013413069,8122144.036668355,51497678.52906519
341,13.57789623418049,8122144.233107809,51497679.69399318
342,12.603245163735798,8122144.415446441,51497680.77530028
343,11.698556995450145,8122144.584696344,51497681.77898843
344,10.858809159614081,8122144.741797148,51497682.710629806
345,10.07934020902179,8122144.88762092,51497683.57539598
346,9.355823229595536,8122145.022977145,51497684.37808735
347,8.684241864661065,8122145.148617206,51497685.12315979
348,8.060868175185488,8122145.265238529,51497685.81474919
349,7.482241422288426,8122145.37348855,51497686.456695
350,6.9451497054506,8122145.473968158,51497687.05256059
351,6.446611744932047,8122145.567235098,51497687.60565348
352,5.983859825023135,8122145.653807161,51497688.11904425
353,5.5543253040313205,8122145.734164867,51497688.59558267
354,5.1556237283027695,8122145.808754296,51497689.03791412
355,4.785541774603214,8122145.877989576,51497689.44849407
356,4.442025111550064,8122145.942254995,51497689.829601675
357,4.123166831238402,8122146.001907295,51497690.18335255
358,3.827196895591083,8122146.05727762,51497690.51171042
359,3.5524723245134506,8122146.108673343,51497690.81649803
360,3.297468077856017,8122146.15637977,51497691.099407345
361,3.0607685883086138,8122146.200661724,51497691.3620088
362,2.841059906280197,8122146.241765024,51497691.60576016
363,2.637122362908209,8122146.279917845,51497691.83201454
364,2.4478239968537077,8122146.3153319545,51497692.04202778
365,2.2721138236445024,8122146.348203973,51497692.23696588
366,2.1090165251728243,8122146.378716364,51497692.417910874
367,1.9576267012074842,8122146.407038508,51497692.58586725
368,1.8171039707095888,8122146.433327627,51497692.74176735
369,1.6866682688905792,8122146.457729657,51497692.88647659
370,1.565595550405092,8122146.480380051,51497693.020798266
371,1.45321368589957,8122146.501404551,51497693.14547805
372,1.348898787783493,8122146.520919876,51497693.2612081
373,1.2520718768720407,8122146.539034342,51497693.36863076
374,1.162195416666007,8122146.555848512,51497693.46834237
375,1.0787704787744612,8122146.571455723,51497693.56089648
376,1.0013339712704556,8122146.585942613,51497693.64680684
377,0.9294560188958843,8122146.599389609,51497693.72655037
378,0.8627376195307734,8122146.611871353,51497693.80056974
379,0.8008084272397878,8122146.623457117,51497693.869275846
380,0.7433246538655169,8122146.6342112245,51497693.933050066
381,0.6899671727963509,8122146.644193397,51497693.99224643
382,0.6404398182891089,8122146.653459016,51497694.04719355
383,0.594467641959603,8122146.662059533,51497694.098196454
384,0.5517954513915261,8122146.670042684,51497694.145538256
385,0.5121863632135775,8122146.677452787,51497694.189481765
386,0.4754205024599376,8122146.6843309775,51497694.23027091
387,0.44129377574505346,8122146.690715437,51497694.26813213
388,0.4096167343509622,8122146.696641607,51497694.30327558
389,0.38021354449825817,8122146.702142383,51497694.33589635
390,0.3529209935733322,8122146.707248298,51497694.366175525
391,0.32758755333591333,8122146.711987702,51497694.39428119
392,0.30407260358459987,8122146.716386898,51497694.42036939
393,0.2822456095182201,8122146.72047031,51497694.444584906
394,0.2619853998621927,8122146.7242606105,51497694.46706218
395,0.24317951083186964,8122146.727778836,51497694.48792599
396,0.2257235596751099,8122146.731044506,51497694.50729215
397,0.20952063711430896,8122146.734075758,51497694.52526815
398,0.19448077872696992,8122146.736889434,51497694.54195382
399,0.18052052133471194,8122146.739501132,51497694.55744174
400,0.16756236205364267,8122146.741925354,51497694.57181792
401,0.15553436783598956,8122146.744175563,51497694.585162126
402,0.1443697693787942,8122146.746264245,51497694.59754846
403,0.13400658490811082,8122146.748202999,51497694.60904569
404,0.12438729131920312,8122146.750002586,51497694.61971762
405,0.11545849293997583,8122146.751672993,51497694.629623495
406,0.10717062454371955,8122146.753223495,51497694.6388183
407,0.0994776761267269,8122146.754662699,51497694.64735308
408,0.09233694305297031,8122146.755998595,51497694.65527522
409,0.08570880827148057,8122146.757238593,51497694.66262867
410,0.07955645233715831,8122146.758389576,51497694.66945429
411,0.07384572375979685,8122146.759457939,51497694.675789945
412,0.0685449138710753,8122146.760449622,51497694.68167082
413,0.06362459649791988,8122146.761370131,51497694.68712956
414,0.059057490987176164,8122146.762224543,51497694.692196436
415,0.05481821467337745,8122146.763017631,51497694.69689962
416,0.05088324307546288,8122146.763753789,51497694.70126519
417,0.0472307320976753,8122146.764437103,51497694.70531739
418,0.043840410391665,8122146.765071368,51497694.709078714
419,0.04069345566225928,8122146.7656601025,51497694.71257005
420,0.03777239029132506,8122146.766206579,51497694.71581076
421,0.03506099461485959,8122146.766713829,51497694.718818866
422,0.03254423609356613,8122146.767184665,51497694.72161102
423,0.03020813665503025,8122146.767621707,51497694.72420277
424,0.028039727992577385,8122146.768027375,51497694.72660846
425,0.026026973503489103,8122146.768403922,51497694.728841476
426,0.02415869855495288,8122146.768753439,51497694.7309142
427,0.02242454221326908,8122146.769077865,51497694.732838124
428,0.020814860841781347,8122146.769379011,51497694.734623946
429,0.019320725355517203,8122146.769658535,51497694.73628159
430,0.017933839320074193,8122146.769917995,51497694.73782023
431,0.01664650745623887,8122146.770158829,51497694.73924843
432,0.015451583366710129,8122146.770382377,51497694.740574114
433,0.014342430876047725,8122146.770589879,51497694.74180464
434,0.013312891409269337,8122146.770782486,51497694.74294684
435,0.012357252508185122,8122146.770961267,51497694.74400706
436,0.011470211862392958,8122146.771127215,51497694.74499117
437,0.01064684606642068,8122146.771281251,51497694.74590464
438,0.009882585704122948,8122146.771424229,51497694.74675254
439,0.009173190561826557,8122146.771556944,51497694.74753956
440,0.008514722666171398,8122146.771680131,51497694.74827009
441,0.007903524493603476,8122146.771794474,51497694.748948164
442,0.007336196872564033,8122146.77190061,51497694.749577574
443,0.006809589377279712,8122146.771999128,51497694.75016182
444,0.00632078136834747,8122146.772090575,51497694.75070411
445,0.005867061256904912,8122146.772175457,51497694.751207486
446,0.005445911857484971,8122146.772254246,51497694.75167472
447,0.005054994736820799,8122146.772327379,51497694.75210841
448,0.004692138823926224,8122146.7723952625,51497694.75251097
449,0.004355330166100981,8122146.772458273,51497694.75288464
450,0.004042696710765123,8122146.772516762,51497694.75323148
451,0.0037525042912390097,8122146.7725710515,51497694.75355343
452,0.0034831420415246694,8122146.7726214435,51497694.75385227
453,0.003233115078195143,8122146.772668218,51497694.75412966
454,0.0030010361174713607,8122146.7727116365,51497694.75438714
455,0.0027856171224270427,8122146.772751937,51497694.754626125
456,0.002585662463414422,8122146.772789345,51497694.754847966
457,0.0024000610489603173,8122146.772824068,51497694.75505387
458,0.002227783371659284,8122146.772856298,51497694.755245
459,0.002067871193768962,8122146.772886215,51497694.75542241
460,0.0019194384238286459,8122146.772913984,51497694.75558709
461,0.0017816595218012078,8122146.772939759,51497694.75573995
462,0.001653770905821761,8122146.772963685,51497694.75588183
463,0.0015350616348282122,8122146.772985892,51497694.756013535
464,0.0014248738965461922,8122146.773006506,51497694.75613578
465,0.0013225951008500653,8122146.773025641,51497694.75624926
466,0.001227658538480387,8122146.773043402,51497694.75635458
467,0.0011395361840980112,8122146.773059888,51497694.756452344
468,0.0010577398428810692,8122146.77307519,51497694.75654309
469,0.0009818144125753533,8122146.773089394,51497694.75662732
470,0.0009113394021894068,8122146.773102579,51497694.75670551
471,0.0008459226930993801,8122146.773114816,51497694.756778084
472,0.0007852019643029229,8122146.773126176,51497694.75684545
473,0.0007288395821390841,8122146.77313672,51497694.75690798
474,0.0006765237039758697,8122146.773146507,51497694.75696602
475,0.000627962451599349,8122146.773155592,51497694.75701989
476,0.0005828880273852573,8122146.773164025,51497694.7570699
477,0.0005410486387740926,8122146.773171852,51497694.75711632
478,0.0005022125537751927,8122146.773179118,51497694.757159404
479,0.00046616433593121815,8122146.773185861,51497694.7571994
480,0.0004327030705208116,8122146.773192121,51497694.75723652
481,0.00040164411160919963,8122146.773197931,51497694.75727098
482,0.00037281395099854277,8122146.7732033245,51497694.75730297
483,0.00034605367709275635,8122146.77320833,51497694.75733266
484,0.0003212139897364943,8122146.773212978,51497694.75736021
485,0.00029815732831994356,8122146.773217292,51497694.75738579
486,0.00027675582640687056,8122146.773221295,51497694.757409535
487,0.0002568904474454845,8122146.773225011,51497694.757431574
488,0.00023845181517234115,8122146.77322846,51497694.757452026
489,0.00022133648178633436,8122146.773231663,51497694.75747102
490,0.00020544979095157533,8122146.773234635,51497694.75748864
491,0.00019070415143261513,8122146.773237393,51497694.757505
492,0.0001770163946063122,8122146.773239954,51497694.757520184
493,0.00016431150683746202,8122146.773242331,51497694.75753427
494,0.0001525187041441562,8122146.773244537,51497694.757547356
495,0.0001415716153769514,8122146.773246584,51497694.7575595
496,0.0001314108101651341,8122146.773248485,51497694.75757077
497,0.00012197911171792089,8122146.77325025,51497694.75758124
498,0.00011322395135387544,8122146.773251888,51497694.75759095
499,0.0001050975347441026,8122146.773253408,51497694.757599965
