,Date,Infected,Deaths,Recovered
30,2020-02-21,532.5243243669344,26.797483722639573,191.24043355875042
31,2020-02-22,615.163582388524,30.964941015889394,220.9744383955678
32,2020-02-23,710.6268985782051,35.779123295293694,255.3226950175297
33,2020-02-24,820.9042477949135,41.34039086050721,295.0012518346915
34,2020-02-25,948.2943781860321,47.764677942010316,340.8372729700391
35,2020-02-26,1095.4527063472785,55.185908944080715,393.7862773921509
36,2020-02-27,1265.4466115225323,63.758788159857815,454.95204240014704
37,2020-02-28,1461.819442290554,73.66202927682868,525.6096447823769
38,2020-02-29,1688.6642773033484,85.10207734932305,607.2320153548467
39,2020-03-01,1950.708982929199,98.31740121316118,701.5205631712486
40,2020-03-02,2253.415154124886,113.58348710391517,810.4408021816453
41,2020-03-03,2603.0913773615957,131.21855581990667,936.2631397169505
42,2020-03-04,3007.0248342716995,151.59020669921745,1081.6102766357785
43,2020-03-05,3473.6329039989087,175.12307250161774,1249.511819252461
44,2020-03-06,4012.6383721783827,202.30766810431908,1443.467406953942
45,2020-03-07,4635.27167457697,233.7106067568805,1667.5195960035876
46,2020-03-08,5354.504557522913,269.98640669870207,1926.3380864577382
47,2020-03-09,6185.319715081996,311.89111979056497,2225.316945394105
48,2020-03-10,7145.022189294151,360.298075865707,2570.686925910306
49,2020-03-11,8253.598850539693,416.2160679289221,2969.6451792114967
50,2020-03-12,9534.133346582143,480.81034959747655,3430.5050468931827
51,2020-03-13,11013.285035016313,555.4268859753165,3962.869040917769
52,2020-03-14,12721.841697993865,641.6203603517395,4577.8285927011675
53,2020-03-15,14695.357373237772,741.1865129856318,5288.194720926778
54,2020-03-16,16974.88799968976,856.1994748687756,6108.764289752491
55,2020-03-17,19607.839219875757,989.054835446268,7056.6271483096325
56,2020-03-18,22648.94696665349,1142.5195137569524,8151.52176356454
57,2020-03-19,26161.403452376526,1319.7891033960425,9416.244114442328
58,2020-03-20,30218.157233223286,1524.554188003888,10877.120504136212
59,2020-03-21,34903.41135428928,1761.076908338769,12564.55339877182
60,2020-03-22,40314.34623458707,2034.2792139551325,14513.650483396521
61,2020-03-23,46563.10278097307,2349.844726744492,16764.95061786881
62,2020-03-24,53779.06156190089,2714.336207071811,19365.26084058208
63,2020-03-25,62111.459855556306,3135.331011259805,22368.62132147506
64,2020-03-26,71732.39164104352,3621.577220312495,25837.417273868716
65,2020-03-27,82840.23901424283,4183.173526786168,29843.659559826316
66,2020-03-28,95663.58468333732,4831.776396368746,34470.45878348692
67,2020-03-29,110465.65003167134,5580.8384046251695,39813.72010337221
68,2020-03-30,127549.2930331308,6445.882310476543,45984.09044255254
69,2020-03-31,147262.56348373447,7444.815558222692,53109.19007428455
70,2020-04-01,170004.75328308155,8598.29075285072,61336.1655559939
71,2020-04-02,196232.7412332104,9930.117285798424,70834.59661684952
72,2020-04-03,226467.18416977156,11467.729412024726,81799.78669374289
73,2020-04-04,261297.63390687728,13242.714447467435,94456.44933520966
74,2020-04-05,301384.7992865482,15291.401931727432,109062.77059938821
75,2020-04-06,347456.7136328728,17655.507490804564,125914.75696041249
76,2020-04-07,400293.12320548116,20382.81263365704,145350.6540142179
77,2020-04-08,460689.06804327,23527.837806344924,167754.9938298482
78,2020-04-09,529385.2346126876,27152.425166481036,193561.45765131188
79,2020-04-10,606953.5242812267,31326.083763851762,223253.20147568957
80,2020-04-11,693641.7180721607,36125.86629737871,257358.70230724124
81,2020-04-12,789224.3889060364,41635.474091639575,296440.97112269833
82,2020-04-13,892972.6273603227,47943.31816326224,341079.11696773715
83,2020-04-14,1003871.4509274879,55139.539572468035,391844.69290279207
84,2020-04-15,1121074.576404574,63312.57330223306,449280.26829026476
85,2020-04-16,1244350.0463377098,72546.45185457525,513890.212564998
86,2020-04-17,1374229.1672844954,82920.1030880518,586149.5411619291
87,2020-04-18,1511826.9029963624,94509.10498256459,666527.6892613539
88,2020-04-19,1658537.3922002364,107389.24418364995,755517.7088274442
89,2020-04-20,1815794.6494616796,121640.61786871876,853661.826319095
90,2020-04-21,1984952.7825020102,137351.18714489034,961568.9469362766
91,2020-04-22,2167253.2499621715,154619.25549446204,1079924.036406578
92,2020-04-23,2363832.574304628,173554.8535157601,1209491.4258253905
93,2020-04-24,2575739.8359695664,194280.2745789974,1351114.3648207602
94,2020-04-25,2803949.9340728256,216930.05558253732,1505712.5707318808
95,2020-04-26,3049368.207626722,241650.63841758715,1674278.8093450738
96,2020-04-27,3312826.2214179253,268599.8592638266,1857874.9634510465
97,2020-04-28,3595069.827873629,297946.335677763,2057627.6652112561
98,2020-04-29,3896740.8420955385,329868.76824994385,2274723.3636258338
99,2020-04-30,4218353.287609168,364555.1337800981,2510402.5427282467
100,2020-05-01,4560265.364151477,402201.74254674366,2765952.858609311
101,2020-05-02,4922647.766862731,443012.10911172576,3042700.8391680233
102,2020-05-03,5305449.334306297,487195.5953759624,3342001.915639384
103,2020-05-04,5708360.943226868,534965.7848988547,3665228.5097511094
104,2020-05-05,6130778.837217123,586538.548963924,4013756.0113630933
105,2020-05-06,6571768.744753553,642129.7794181051,4388946.471931071
106,2020-05-07,7030032.43597374,701952.7621389165,4792129.979496116
