,one,two,three,four,five,six
275,381.3266511844550,5193.81320179215,1725.5470561187400,12570.83662807250,14367.347352746800,1853.2000923996700
276,350.75622349233800,4851.405733212210,1601.0089704758800,11808.84125260300,13508.379274206200,1720.1782028895400
277,322.63657285497500,4531.569095792160,1485.458918157320,11093.018884612800,12700.744373281800,1596.7042513259200
278,296.7712271008080,4232.8159646799500,1378.2482370790500,10420.573592408300,11941.377354833600,1482.092945652360
279,272.9794590376020,3953.7566691787200,1278.7751111593100,9788.878444317150,11227.39568692290,1375.7081891068800
280,251.09503977224300,3693.09328664823,1186.4811384072000,9195.46563426473,10556.088729646400,1276.9595310272000
281,230.96506175389400,3449.613372744360,1100.8482213894500,8638.01642789316,9924.907514733210,1185.2988953826300
282,212.44887376478400,3222.1843534633900,1021.3956179283500,8114.352260129270,9331.4551226958,1100.2175388536300
283,195.41710159267000,3009.7482825030300,947.6772961021840,7622.426667861280,8773.477647032280,1021.2432316227000
284,179.75074231008500,2811.3169056297600,879.2794451507430,7160.316890866160,8248.855671576940,947.9376345516250
285,165.34033353031800,2625.967124622540,815.8180687458320,6726.216579711010,7755.596266465310,879.8938687440300
286,152.08518791946500,2452.8366475405100,756.9368996731830,6318.4287188244300,7291.82537753112,816.7342496429770
287,139.89268973600600,2291.120008974990,702.3053798212000,5935.359029409730,6855.781160710090,758.108235960634
288,128.67764828640100,2140.064824221380,651.6168062835510,5575.5097536548900,6445.806441438360,703.6903840258580
289,118.36170267836700,1998.9682935276100,604.5866109982250,5237.4738406859900,6060.3433084145,653.1786508434640
290,108.87277371323300,1867.173936438860,560.950762150413,4919.9294183416400,5697.926835128620,606.292663106601
291,100.1445597583610,1744.0685397683900,520.464276378187,4621.634761461140,5357.1795672428000,562.7721715480450
292,92.11607890627120,1629.079289983760,482.89987732859300,4341.423076845320,5036.806320928600,522.3756031142260
293,84.73123072130450,1521.6712015291300,448.0466495733660,4078.198587357690,4735.589268044330,484.8787196130910
294,77.93841719468830,1421.3444425432800,415.7089256502520,3830.9317068841900,4452.38334666348,450.07339415091600
295,71.69017573983130,1327.6321890823600,385.7051550481540,3598.6552638513400,4186.111892989170,417.76642697058400
296,65.94284966257820,1240.098382508680,357.86688913710200,3380.460707824170,3935.762544149070,387.77848469884800
297,60.65627852059400,1158.3357031095600,332.03783961377900,3175.494426891250,3700.383466880370,359.943108457466
298,55.793526507793000,1081.963687910170,308.0729814724600,2982.9546221426000,3479.0796924670000,334.1057870095110
299,51.32061631406400,1010.6269404335900,285.8377805912430,2802.088054172490,3271.009728057030,310.12309966269400
300,47.20629437415510,943.9934736283400,265.2074015311300,2632.1871255620400,3075.3823506331600,287.86192014211100
301,43.42181335539720,881.7532529314660,246.06601275141100,2472.58713253971,2891.4537452501300,267.19867768576500
302,39.94073014876880,823.616623074116,228.30615157866800,2322.6635796405800,2718.524266907960,248.0186718579360
303,36.738721738373300,769.3130318603140,211.82810589277300,2181.829896669820,2555.93634535643,230.2154349197590
304,33.7934150082815,718.5897811016060,196.53936177172800,2049.535058113260,2403.071628030220,213.69013882101100
305,31.084230405463900,671.210815865951,182.35408216359900,1925.2614119360800,2259.348729165740,198.35106008664500
306,28.592238345356100,626.9556482274260,169.19262506989200,1808.5226751095600,2124.2210157578500,184.11304262523800
307,26.300026757552500,585.6183267660880,156.98109656546,1698.8620443674600,1997.1745315304600,170.89705316601700
308,24.19157934463320,547.0064766469920,145.650936139362,1595.8504031602700,1877.7260370321700,158.62972978570300
309,22.252164235501700,510.9404054884470,135.13853133050800,1499.0846465479300,1765.4212109668100,147.24297610766200
310,20.468230243774000,477.2522680053500,125.38485941800600,1408.1861037473500,1659.8328561054400,136.67358528506000
311,18.827312271072300,445.78528481506400,116.33516378009200,1322.7990576654100,1560.5593276992700,126.86288075481000
312,17.317945057295700,416.39301016299100,107.93863028312000,1242.5893536293700,1467.2230016287500,117.75640682614700
313,15.92958234046390,388.93865836528500,100.1481182648950,1167.2430937731300,1379.468827453930,109.30361402659800
314,14.652523413236800,363.2944618091470,92.91988836136610,1096.4654085865000,1296.9629824568800,101.45757732531500
315,13.477844564231300,339.34106674983800,86.21335806756210,1029.9793003462100,1219.3916057409900,94.17474463402130
316,12.397338901213900,316.96699731294000,79.99087418785580,967.524570002589,1146.4596015620800,87.41468754122670
317,11.403456199067700,296.06812541261100,74.21749761847310,908.8568075012280,1077.889521737560,81.13988042762600
318,10.48925214978340,276.54718786657600,68.86081753356840,853.746376730476,1013.4205063735400,75.31549121769990
319,9.648338941144510,258.3133345662460,63.89075784390330,801.9775961612980,952.8072909841720,69.90918812178610
320,8.87484088390771,241.28170072269100,59.27941355008980,753.3478545869270,895.8192777699440,64.89096012893020
321,8.16335345025533,225.37302530067100,55.00089500652660,707.6668223921550,842.2396604755090,60.23295061310010
322,7.508905271269870,210.5132673830110,51.031180130778100,664.7557110450220,791.8645978037640,55.90930242341470
323,6.906923572517640,196.63326882076900,47.34798095234870,624.4465681986400,744.502437302595,51.89601386316220
324,6.3532021542682000,183.66843095008900,43.93061814051670,586.5816269722630,699.9729872125260,48.17080876415320
325,5.843872044783860,171.55841415270400,40.759904857930200,551.01268548419,658.1068317737740,44.71300593041500
326,5.375374424595680,160.24685732711200,37.81803910220230,517.6005242381570,618.744686754169,41.50341122196110
327,4.944435806567130,149.6811153004220,35.08850378360340,486.21436971826300,581.7367938173420,38.524207877068300
328,4.548045122597500,139.81201397884000,32.55597386211820,456.7313748688190,546.9423499658730,35.75885796799800
329,4.183432663300850,130.5936214461600,30.206230074365600,429.0361412217630,514.2289728358690,33.19201105834760
330,3.848050923190460,121.98303426550400,28.02608092815740,403.0202671509160,483.47219721353900,30.80941691362760
331,3.539556398165230,113.94017661659900,26.003284675824600,378.5819221119880,454.55500147981100,28.597850509996700
332,3.2557935604813000,106.42761914368700,24.126484634515200,355.62545641628000,427.3673624699910,26.545035390109100
333,2.9947797181846900,99.41039501873600,22.385143512860900,334.06100971172600,401.8058370028870,24.639575382031500
334,2.7546911108420700,92.85584454160340,20.769484565662600,313.8041766486520,377.7731684252920,22.8708935037662
335,2.53385020797339,86.73346247603880,19.2704367227042,294.7756685409110,355.1779166508330,21.22917135720180
336,2.3307138075208100,81.01475432721330,17.879582802151300,276.9010044377160,333.93411059777900,19.70529552203000
337,2.143862717430280,75.67310441540310,16.589114752718900,260.1102192939780,313.9609204221890,18.290806743241200
338,1.971991287944880,70.68365170098500,15.391786890175800,244.33758978067600,295.1823506463720,16.977852989448000
339,1.8138986298102700,66.02317362148460,14.280876664579100,229.52137802588700,277.52695092039100,15.75914585224990
340,1.6684801208611900,61.66998088776110,13.250147010027200,215.60358959027500,260.9275441899590,14.62792013413070
341,1.5347196494556800,57.60381265373840,12.293810776251500,202.52974698107800,245.32097113636400,13.57789623418050
342,1.4116826195918900,53.80574404180890,11.406498591401900,190.24867576197400,230.64784990042300,12.603245163735800
343,1.2985093711804200,50.258098226710000,10.583228608508500,178.7123043473200,216.85235017329100,11.698556995450100
344,1.1944091346229200,46.944363789316800,9.819378554612810,167.87547534292100,203.8819808029520,10.858809159614100
345,1.0986544988790700,43.84911799032750,9.11065976029845,157.69577115029900,191.68739024124500,10.07934020902180
346,1.0105764180816700,40.957954953886300,8.45309310071172,148.13334521719200,180.22217835486400,9.355823229595540
347,0.9295594679742040,38.25741865735120,7.842986649408840,139.15076734455400,169.4427202893300,8.684241864661070
348,0.8550375713062830,35.73494033196990,7.27691494817262,130.71287694774400,159.3080003773480,8.060868175185490
349,0.7864900242037540,33.378779778244300,6.7516996874028200,122.78664513458900,149.77945609073500,7.482241422288430
350,0.7234378626575030,31.177970916160700,6.264392293540760,115.34104687102100,140.8208313245760,6.9451497054506
351,0.665440536214229,29.12227142664070,5.812256504634260,108.34693678390800,132.3980384554160,6.446611744932050
352,0.6120928188263450,27.202112839942100,5.392753825945500,101.77693777501100,124.4790286487620,5.983859825023140
353,0.5630219262432010,25.4085585773338,5.003528973707720,95.60533264939950,117.03366993825900,5.5543253040313200
354,0.5178850006783640,23.73326112251310,4.642396627154520,89.80796386704670,110.03363262759700,5.1556237283027700
355,0.47636665460942700,22.16842328953490,4.3073292522744300,84.36213816811500,103.45228130651800,4.785541774603210
356,0.43817679907918700,20.706762031356200,3.9964454546310800,79.24653871384280,97.26457370491770,4.442025111550060
357,0.4030485965918450,19.34147430380030,3.7079998003933200,74.44114122991800,91.4469653510137,4.123166831238400
358,0.3707365764297730,18.066205999264500,3.44037297503859,69.92713559655240,85.97731998901550,3.827196895591080
359,0.34101496225803500,16.875021688618700,3.1920622267193200,65.68685221560430,80.83482535440240,3.5524723245134500
360,0.3136761276781660,15.762377384260000,2.961673436187330,61.70369306891120,75.99991398641790,3.297468077856020
361,0.28852901483589600,14.72309460178360,2.747913074677940,57.96206685587090,71.4541887765461,3.0607685883086100
362,0.2653979232585890,13.752336265928900,2.5495809754212200,54.44732682063380,67.18035298527840,2.841059906280200
363,0.24412122593391100,12.845584269548100,2.3655636065141900,51.145715390931400,63.16214443268930,2.637122362908210
364,0.22455025964462200,11.99861839372160,2.1948277886386600,48.044308815326800,59.3842735410532,2.4478239968537100
365,0.20654827903500800,11.207496680974900,2.036414917281410,45.13096708481970,55.83236525296540,2.2721138236445000
366,0.189989500117505,10.468537092362500,1.889435578757070,42.39428617010880,52.49290430433430,2.1090165251728200
367,0.17475821929795600,9.778300348653070,1.7530645526499100,39.823553703958500,49.353183799597900,1.9576267012074800
368,0.1607480254633730,9.133573826973150,1.6265361696550500,37.408706770074200,46.401256862608700,1.8171039707095900
369,0.14786101125291200,8.531357220948280,1.5091400411295900,35.14029279267790,43.62589117924170,1.6866682688905800
370,0.13600713422282200,7.968847288579060,1.400217079552710,33.00943221534970,41.01652625878480,1.565595550405090
371,0.12510357255167900,7.443426088499180,1.299155668207870,31.007784020551400,38.56323326440420,1.45321368589957
372,0.11507414001621500,6.9526482189261600,1.205388415279890,29.1275130481801,36.25667722136210,1.348898787783490
373,0.1058487537905720,6.494229488786350,1.1183888645883400,27.361259086876600,34.08808147004290,1.2520718768720400
374,0.09736295912235810,6.06603636566909,1.037668555660460,25.702108345271200,32.04919431308550,1.162195416666010
375,0.08955746189523800,5.666075896157380,0.9627742910121570,24.143566284659200,30.132257602427600,1.0787704787744600
376,0.08237772483584950,5.29248642325508,0.893285516154542,22.67953212908180,28.329977219442900,1.0013339712704600
377,0.07577357770012990,4.943529452406260,0.8288121300747150,21.304275243650800,26.635495320677400,0.9294560188958840
378,0.06969888607062890,4.6175807649033400,0.768992160513501,20.01241201078090,25.042364243583500,0.8627376195307730
379,0.06411120031174630,4.3131232516562800,0.7134897474556670,18.798885593099000,23.544521972972000,0.8008084272397880
380,0.05897146674209210,4.028740010193290,0.6619932446609290,17.658945740246000,22.136269084648400,0.7433246538655170
381,0.054243774824368700,3.7631074134366000,0.6142135286174090,16.5881303730047,20.812247042899400,0.6899671727963510
382,0.04989510402353190,3.5149891354126500,0.5698823380365160,15.582247775875900,19.567417806986000,0.6404398182891090
383,0.045895072598419700,3.2832303884783500,0.5287507744305100,14.637360561036600,18.39704467843920,0.594467641959603
384,0.04221570255506010,3.0667525175836800,0.4905879030989590,13.749770051707700,17.296674270534200,0.5517954513915260
385,0.038831308885208800,2.864547985748900,0.45517945709340300,12.916001850583800,16.262119562905000,0.5121863632135780
386,0.035718247228910100,2.6756756890627200,0.42232663477271100,12.13279224734640,15.289443969684900,0.4754205024599380
387,0.03285475308007770,2.4992565756479600,0.3918449794777840,11.39707541784390,14.3749463605539,0.44129377574505300
388,0.03022081570128620,2.3344695531187100,0.36356335005209300,10.705971415045300,13.515146977698000,0.4096167343509620
389,0.027798041320269300,2.180547640001100,0.3373229847651060,10.056775332367700,12.706774202188400,0.38021354449825800
390,0.02556949791045490,2.0367745235407300,0.31297652156996000,9.446945513240860,11.94675209079930,0.3529209935733320
391,0.02351961113003450,1.9024810077391700,0.29038727387601600,8.874094954080670,11.232188676626900,0.32758755333591300
392,0.021634070462403500,1.7770420393545800,0.2694284167255030,8.335981306199300,10.560364970576900,0.30407260358460000
393,0.019899690406955700,1.6598738124395700,0.24998227897893000,7.8304981661167000,9.928724612264980,0.2822456095182200
394,0.018304354518737500,1.55043100620135,0.2319396770269150,7.355666884895420,9.334864142861280,0.2619853998621930
395,0.01683691594320890,1.4482042493181500,0.2151993032296830,6.909628804799100,8.776523859733910,0.24317951083187000
396,0.015487116449759900,1.3527177515014100,0.199667176667106,6.490637812341880,8.251579218092370,0.2257235596751100
397,0.014245520482655700,1.2635270927622900,0.185256100125616,6.097053882447780,7.758032746914870,0.20952063711430900
398,0.0131034617703825,1.1802171788502500,0.1718851376571290,5.727336369566700,7.294006453349780,0.19448077872697000
399,0.012052976869063300,1.1024002738306000,0.15947922136709000,5.38003805538375,6.857734665307480,0.18052052133471200
400,0.01108670485749930,1.0297141623440600,0.14796873108034600,5.05379945736988,6.447557320008400,0.16756236205364300
401,0.010197897157934900,0.9618205579540100,0.13728901080355900,4.74734354265496,6.061913647921050,0.15553436783599000
402,0.009380344230760420,0.8984034699717180,0.1273801130656510,4.459470719551580,5.699336232680510,0.1443697693787940
403,0.008628333123191330,0.8391677574187780,0.11818639657762800,4.189054132349120,5.358445427431780,0.13400658490811100
404,0.007936609783920580,0.7838377183874620,0.1096562234697700,3.9350352567384700,5.037944105143100,0.12438729131920300
405,0.007300339491725770,0.7321558337645040,0.1017417127000330,3.69641971116604,4.736612722914000,0.11545849293997600
406,0.006715072965961490,0.6838815643669890,0.09439844663557750,3.472273612756780,4.453304681497410,0.10717062454372000
407,0.006176728024147540,0.6387902276454380,0.08758518488594900,3.261719400422710,4.186941965750890,0.0994776761267269
408,0.005681544546707050,0.5966719696985060,0.08126366863503390,3.0639329206262000,3.9365110341642500,0.09233694305297030
409,0.005226058632456600,0.557330751245511,0.07539841598982770,2.8781399629544300,3.7010589689280300,0.08570880827148060
410,0.004807088465310610,0.5205834732515600,0.06995651590938150,2.703613240187930,3.479689848759280,0.07955645233715830
411,0.0044217066290156100,0.48625910489357400,0.06490735631261630,2.5396695891804100,3.2715613394966300,0.07384572375979690
412,0.004067219238238970,0.4541978948910540,0.06022263582431710,2.3856672783825700,3.0758814889333200,0.0685449138710753
413,0.0037411587757819000,0.4242506234860260,0.05587604756715320,2.2410034656429900,2.8919057133582900,0.06362459649791990
414,0.0034412279507498400,0.3962779049330810,0.05184315657005170,2.1051118800529400,2.7189339643390800,0.059057490987176200
415,0.00316534949617695,0.37014954959693100,0.04810132861326950,1.977460585423900,2.5563080649932600,0.05481821467337750
416,0.002911584718474250,0.34574395900786100,0.04462960899705330,1.8575499015483700,2.403409207674940,0.05088324307546290
417,0.0026781658379151900,0.32294753624858700,0.04140843858464910,1.7449104467831400,2.2596555935685900,0.0472307320976753
418,0.0024634599479269700,0.3016541724880520,0.03841976612109700,1.6391012783857700,2.1245002240399800,0.043840410391665
419,0.0022659672610159800,0.2817647806064830,0.03564680040999310,1.5397083025683900,1.997428817718900,0.04069345566225930
420,0.002084307208326540,0.26318678381926400,0.033073976915130000,1.446342367904820,1.8779578536041800,0.03777239029132510
421,0.0019172107258816600,0.24583371603929400,0.030686849954713100,1.358638018785270,1.7656327312149400,0.03506099461485960
422,0.0017635102166028900,0.22962481222343800,0.02847201430529120,1.2762519466324900,1.6600260407875500,0.03254423609356610
423,0.001622131666320940,0.21448462728442700,0.02641703420099150,1.1988616595108300,1.56073593693602,0.03020813665503030
424,0.001492085407414900,0.20034270037922000,0.024510366067343700,1.126164223250740,1.4673846097367600,0.028039727992577400
425,0.0013724614305099700,0.18713321454014000,0.02274130822634190,1.0578750775885400,1.3796168478622000,0.026026973503489100
426,0.0012624314286299300,0.17479468966000200,0.021099940680830700,0.99372689391432,1.2970986842783100,0.02415869855495290
427,0.0011612220204931600,0.16326969672124000,0.019577039689001200,0.9334685602094550,1.2195161280507300,0.02242454221326910
428,0.0010681264416523100,0.15250459553649300,0.01816405316156330,0.8768642164983130,1.1465739687797700,0.020814860841781300
429,0.0009824952048684760,0.14244930823738000,0.01685304733045450,0.8236922889344690,1.0779946532927200,0.019320725355517200
430,0.0009037291456660020,0.13305700782143000,0.015636663629874200,0.7737446394234340,1.0135172312814600,0.017933839320074200
431,0.0008312798422471910,0.12428398086733900,0.014508080337503600,0.7268257511708240,0.952896359331452,0.01664650745623890
432,0.0007646399623912690,0.11608938848974900,0.013460951078533300,0.6827519644862690,0.895901366593523,0.015451583366710100
433,0.00070334695859686,0.10843509574235200,0.012489397305210300,0.6413507551092800,0.8423153791833030,0.014342430876047700
434,0.0006469567398464300,0.10128548938876800,0.011587969431354700,0.6024600500953340,0.7919344963164640,0.013312891409269300
435,0.0005950829183054080,0.0946072889764152,0.010751601278603800,0.5659276559028390,0.7445670136442410,0.012357252508185100
436,0.0005473794691458210,0.08836941182512190,0.009975599398432960,0.5316105338361290,0.7000326927951110,0.011470211862393000
437,0.0005034861312931070,0.08254283112177170,0.009255606548761070,0.4993743529969910,0.6581620754519910,0.01064684606642070
438,0.0004631272535555320,0.07710042543289590,0.008587579605908660,0.46909292634936900,0.618795838989563,0.009882585704122950
439,0.0004259995934631090,0.07201685310947820,0.00796776785641895,0.4406477246666680,0.5817841904618610,0.009173190561826560
440,0.00039184785662163100,0.0672684493516304,0.00739269116819718,0.41392741464981200,0.5469862964910950,0.008514722666171400
441,0.00036043366193947300,0.06283314007930450,0.006859118057609320,0.38882739431864100,0.5142697472084930,0.007903524493603480
442,0.00033153799182102300,0.05869027156666290,0.006364049846721600,0.36524939238043800,0.48351005241407700,0.007336196872564030
443,0.00030495631284202700,0.054820560319840700,0.0059047198167622500,0.34310113295110400,0.454590167962726,0.006809589377279710
444,0.00028051851892587600,0.05120599172512210,0.005478542378902410,0.32229592190971000,0.4274000504086400,0.00632078136834747
445,0.0002580317542988180,0.047829743774659500,0.005083124646289430,0.30275232500085700,0.40183623822917300,0.005867061256904910
446,0.00023734725233204700,0.04467612922347930,0.004716245759627020,0.28439380896815600,0.3778014583232920,0.005445911857484970
447,0.00021832175362982500,0.04173045641221120,0.004375847240196200,0.26714852026365700,0.35520425569043600,0.005054994736820800
448,0.0002008206338429320,0.03897898488195060,0.004060014340401820,0.25094897278055000,0.3339586465827710,0.004692138823926220
449,0.0001847219143355560,0.03640892077521230,0.0037669790725100400,0.23573174551426100,0.31398378899015900,0.004355330166100980
450,0.00016991080024217200,0.03400830681922840,0.0034951006593763700,0.22143726318842900,0.29520367562937200,0.004042696710765120
451,0.0001562846564947330,0.03176599487318380,0.003242846918153580,0.20800959343382200,0.2775468452401040,0.0037525042912390100
452,0.0001437503068661530,0.029671536706531000,0.003008791696876500,0.19539616773525700,0.26094611133385400,0.0034831420415246700
453,0.00013221683805349100,0.02771515453002540,0.0027916346238490200,0.1835475950465360,0.2453383064630540,0.003233115078195140
454,0.00012160773342940600,0.02588777093160410,0.002590146870662390,0.17241750429899900,0.23066404176091900,0.0030010361174713600
455,0.0001118732290941510,0.024180876643617700,0.002403201877903480,0.16196233019117900,0.216867479819144,0.0027856171224270400
456,0.00010290311387097300,0.022586526581073900,0.0022297486241041200,0.15214114461880900,0.20389612275956800,0.002585662463414420
457,9.46588886410955E-05,0.021097298322160300,0.0020688139668319100,0.14291549741714900,0.19170061308495300,0.0024000610489603200
458,8.70690121028511E-05,0.019706256716730500,0.0019194949647670600,0.1342492781330070,0.18023454558932100,0.002227783371659280
459,8.00888192834463E-05,0.01840693129334250,0.0017809531356436400,0.12610857791061400,0.16945429069587800,0.002067871193768960
460,7.36671410910884E-05,0.017193281758678900,0.0016524102556754700,0.11846151361839300,0.15931882838037400,0.0019194384238286500
461,6.77570234722723E-05,0.016059649333193400,0.001533144124996700,0.11127816426457200,0.14978959229407300,0.0017816595218012100
462,6.23212937465024E-05,0.015000757300762900,0.0014224862762467000,0.10453040567129000,0.1408303234834940,0.001653770905821760
463,5.73238552403101E-05,0.014011685947349900,0.001319815543284910,0.09819181487299420,0.13240693128206700,0.0015350616348282100
464,5.27239274025281E-05,0.013087839350676700,0.0012245553308673000,0.09223757214070700,0.12448736172062900,0.0014248738965461900
465,4.85036071740249E-05,0.012224912265552000,0.0011361700811134400,0.08664439850366210,0.117041479853788,0.0013225951008500700
466,4.4620858905101E-05,0.011418867517568200,0.001054165988116120,0.08139039292068400,0.1100409534238260,0.001227658538480390
467,4.10436168161853E-05,0.010665955745798900,0.0009780819766414200,0.07645498295313210,0.10345914485083900,0.0011395361840980100
468,3.77529339518268E-05,0.009962707005953270,0.0009074909797767350,0.07181884514836660,0.09727101012934030,0.0010577398428810700
469,3.47246137884684E-05,0.009305822267293190,0.0008419948496049720,0.06746383705687170,0.0914530019921325,0.0009818144125753530
470,3.1944032660916E-05,0.008692249402150960,0.0007812262822438030,0.06337292534343010,0.0859829825096151,0.0009113394021894070
471,2.93832115576552E-05,0.008119137170960060,0.0007248420670544520,0.05953008275212550,0.08084013774898370,0.0008459226930993800
472,2.702760533527E-05,0.007583814096765180,0.0006725266972525500,0.05592024715660690,0.07600489873647620,0.0007852019643029230
473,2.48600627505584E-05,0.007083786164902720,0.0006239866147993550,0.052529313474871800,0.07145886808097460,0.0007288395821390840
474,2.28659555533441E-05,0.006616726239046840,0.0005789497491898190,0.04934400332258180,0.06718474615415360,0.0006765237039758700
475,2.10319196285285E-05,0.006180456047909740,0.0005371639172062770,0.046351845402917700,0.06316626963656420,0.000627962451599349
476,1.93466098501969E-05,0.005772947143751800,0.0004983945430439840,0.0435411308080543,0.059388148289602300,0.0005828880273852570
477,1.77995852689571E-05,0.005392306860704050,0.00046242348987165700,0.04090085509641500,0.05583600493139610,0.0005410486387740930
478,1.6376885063774E-05,0.005036769449050910,0.00042905098217971600,0.038420689883844100,0.05249632300809980,0.0005022125537751930
479,1.50651426042732E-05,0.0047046736514442500,0.00039808721193862900,0.036090919028914300,0.049356395171655600,0.00046616433593121800
480,1.38557782782735E-05,0.00439446896653711,0.000369357561105746,0.03390241957976300,0.04640427443127710,0.0004327030705208120
481,1.27440290505146E-05,0.004104697414739950,0.0003427034985411550,0.03184661458017330,0.04362872658814070,0.00040164411160920000
482,1.17220390698688E-05,0.003834064732009450,0.0003179720393212770,0.02991546641521730,0.04101919057482530,0.00037281395099854300
483,1.07829081154831E-05,0.003581279249601330,0.0002950248448254440,0.028101425347273300,0.03856573716824780,0.00034605367709275600
484,9.91924910407299E-06,0.0033451473240648200,0.00027373443466897200,0.02639738960081970,0.03625903079348650,0.0003212139897364940
485,9.12487686496334E-06,0.00312458738299997,0.00025397930502835700,0.02479668396473560,0.034090293988716700,0.00029815732831994400
486,8.39398998845501E-06,0.0029185697295527200,0.00023564989145917900,0.02329304293832510,0.03205127469640560,0.00027675582640687100
487,7.7216252233381E-06,0.002726135798867630,0.00021864328950244700,0.02188057867599770,0.030134215526997800,0.0002568904474454850
488,7.10432266185155E-06,0.002546389933729400,0.00020286330053235400,0.020553757892811400,0.02833181932626030,0.00023845181517234100
489,6.53620265109257E-06,0.0023784958505226200,0.00018822279151412200,0.019307398403643600,0.026637228847432400,0.00022133648178633400
490,6.01335282503624E-06,0.002221670752639810,0.00017463883578870100,0.018136628587203800,0.02504399587804460,0.00020544979095157500
491,5.53341234364837E-06,0.002075183936352780,0.00016203497423219500,0.017036853825993100,0.023546057066431000,0.00019070415143261500
492,5.09125138198151E-06,0.001938354662611120,0.00015034196919317900,0.016003770458905800,0.02213771374087840,0.0001770163946063120
493,4.68456868562348E-06,0.001810551468034940,0.0001394929154905320,0.015033325661662500,0.02081360662613900,0.00016431150683746200
494,4.31094549429025E-06,0.001691175675008470,0.00012942609261905500,0.014121725769996400,0.01956869723027920,0.0001525187041441560
495,3.96640291871194E-06,0.0015796721653179300,0.00012008721651927800,0.01326540099043410,0.0183982500126329,0.0001415716153769510
496,3.65008538848983E-06,0.0014755021031849700,0.00011142221174027500,0.012461002730016500,0.01729780946170990,0.0001314108101651340
497,3.35880150662852E-06,0.0013782320531356300,0.00010338142135669400,0.011705382430487700,0.016263189235027200,0.00012197911171792100
498,3.09018777334614E-06,0.001287355708466390,9.59219603737506E-05,0.010995581789502400,0.0152904520445833,0.00011322395135387500
499,2.84349480042823E-06,0.0012024696941408500,8.90006396996823E-05,0.010328822250057800,0.014375895743316600,0.0001050975347441030
,,,,,,Infected
