,Infected,Deaths,Recovered
95,693641.7180721607,36125.86629737871,257358.70230724124
96,789224.3889060364,41635.474091639575,296440.97112269833
97,892972.6273603227,47943.31816326224,341079.11696773715
98,1003871.4509274879,55139.539572468035,391844.69290279207
99,1121074.576404574,63312.57330223306,449280.26829026476
100,1244350.0463377098,72546.45185457525,513890.212564998
101,1374229.1672844954,82920.1030880518,586149.5411619291
102,1511826.9029963624,94509.10498256459,666527.6892613539
103,1658537.3922002364,107389.24418364995,755517.7088274442
104,1815794.6494616796,121640.61786871876,853661.826319095
105,1984952.7825020102,137351.18714489034,961568.9469362766
106,2167253.2499621715,154619.25549446204,1079924.036406578
107,2363832.574304628,173554.8535157601,1209491.4258253905
108,2575739.8359695664,194280.2745789974,1351114.3648207602
109,2803949.9340728256,216930.05558253732,1505712.5707318808
110,3049368.207626722,241650.63841758715,1674278.8093450738
111,3312826.2214179253,268599.8592638266,1857874.9634510465
112,3595069.827873629,297946.335677763,2057627.6652112561
113,3896740.8420955385,329868.76824994385,2274723.3636258338
114,4218353.287609168,364555.1337800981,2510402.5427282467
115,4560265.364151477,402201.74254674366,2765952.858609311
116,4922647.766862731,443012.10911172576,3042700.8391680233
117,5305449.334306297,487195.5953759624,3342001.915639384
118,5708360.943226868,534965.7848988547,3665228.5097511094
119,6130778.837217123,586538.548963924,4013756.0113630933
120,6571768.744753553,642129.7794181051,4388946.471931071
121,7030032.43597374,701952.7621389165,4792129.979496116
122,7503878.57171834,766215.1920499371,5224583.707507741
123,7991199.931197514,835115.822691309,5687508.7713533025
124,8489459.13451616,908840.7894082011,6182005.129426447
125,8995685.20535276,987559.6253836936,6709044.8736614585
126,9506482.791250726,1071421.0540811396,7269444.443876477
127,10018055.99234699,1160548.6219059187,7863836.369469063
128,10526247.992283221,1255036.2825329378,8492641.319185292
129,11026597.016063387,1354944.056198397,9156041.352411067
130,11514408.280407239,1460293.9057490607,9853955.349220753
131,11984841.02681608,1571065.9667712564,10586017.550283836
132,12433008.232362228,1687195.3004828952,11351560.285173915
133,12854085.715595437,1808569.3338588018,12149601.901936678
134,13243426.230551474,1935026.1311978593,12978840.717612458
135,13596674.770044351,2066353.6032852645,13837655.533974467
136,13909879.157294186,2202289.7648846954,14724113.275276039
137,14179591.113398468,2342524.118792134,15635983.943368953
138,14402953.215751246,2486700.148306786,16570762.63954144
139,14577767.488086551,2634418.9323109183,17525698.349965103
140,14702542.930995483,2785243.7664210284,18497828.64623057
141,14776519.950736856,2938705.712102225,19484019.417035174
142,14799671.485746928,3094309.861102677,20481008.248607222
143,14772681.346568903,3251542.21734642,21485450.53976874
144,14696902.249638662,3409876.843402765,22493966.13810296
145,14574296.067963041,3568783.2067187224,23503186.024441004
146,14407359.968192225,3727733.4236128256,24509797.164013367
147,14199043.009325698,3886209.1686348193,25510584.173444957
148,13952656.557833074,4043708.152077662,26502467.32600903
149,13671782.913856864,4199749.952680951,27482535.6992815
150,13360185.54348333,4353881.100748053,28448075.055180635
151,13021723.937703313,4505679.339796868,29396590.11768198
152,12660275.444522854,4654757.008023236,30325821.17715287
153,12279665.743137125,4800763.547559788,31233755.145045407
154,11883609.127235828,4943387.1387405535,32118631.297047287
155,11475658.903078433,5082355.532521842,32978942.224674735
156,11059168.12642705,5217436.126103816,33813430.40342595
157,10637260.019579863,5348435.374805252,34621081.08213905
158,10212807.579145683,5475197.639841939,35401112.01152172
159,9788421.308902811,5597603.534931242,36152960.70387839
160,9366444.091761108,5715567.928409766,36876269.78003551
161,8948952.22591202,5829037.60869741,37570870.958514005
162,8537761.275774188,5937988.79355448,38236768.28328372
163,8134436.004889655,6042424.485362539,38874120.89044171
164,7740303.277295044,6142371.781275385,39483225.816623755
165,7356467.23619516,6237879.165900417,40064500.99597159
166,6983825.702709247,6329013.897919106,40618469.09906631
167,6623087.546545299,6415859.4546175245,41145741.929626554
168,6274790.2796054995,6498513.109987374,41647005.80921303
169,5939317.515741995,6577083.658072477,42123008.005468085
170,5616915.958786981,6651689.299901321,42574544.23417406
171,5307711.680670475,6722455.695241549,43002447.28037474
172,5011725.4923034385,6789514.19501972,43407576.74259639
173,4728887.307252061,6853000.24513037,43790809.861831844
174,4459049.432544499,6913051.955524056,44153033.40165152
175,4201998.679697191,6969808.8503321335,44495136.5659845
176,3957467.412608938,7023410.756092387,44818004.8212351
177,3725143.5014874307,7073996.84494274,45122514.59537427
178,3504679.1974581396,7121704.813848267,45409528.79853763
179,3295698.9806939815,7166670.191549814,45679893.08769433
180,3097806.540651265,7209025.753266717,45934432.75880546
181,2910590.8066627015,7248901.047123377,46173950.28263061
182,2733631.2160556787,7286422.008631774,46399223.3415843
183,2566502.2540677153,7321710.658102877,46611003.34406227
184,2408777.3225742155,7354884.872522615,46810014.35249192
185,2260032.016584891,7386058.2207111325,46996952.371864386
186,2119846.8580766604,7415339.855814824,47172484.95122945
187,1987809.572854171,7442834.454493843,47337251.04750397
188,1863516.930450124,7468642.198536805,47491861.11732399
189,1746576.258334963,7492858.7913670475,47636897.40422317
190,1636606.5639527475,7515575.505259067,47772914.38133363
191,1533239.4404681628,7536879.25146931,47900439.321993716
192,1436119.7048112885,7556852.67176644,48019972.980036885
193,1344905.8338360328,7575574.245846722,48131990.35008001
194,1259270.222017122,7593118.411759169,48236941.49376788
195,1178899.2924044789,7609555.696033917,48335252.41182675
196,1103493.4799580541,7624952.851425017,48427325.9500073
197,1032767.1113849202,7639372.999102993,48513542.72535631
198,966448.1986573405,7652875.7750167055,48594262.06318024
199,904278.1625859324,7665517.47643082,48669822.9342524
200,846011.5011854939,7677351.209557166,48740544.88592187
201,791415.4125920591,7688427.036220866,48806728.964665145
202,740269.3845133982,7698792.11858355,48868658.62050839
203,692364.7641155989,7708490.85963938,48926600.58120741
204,647504.3044384655,7717565.042531224,48980805.715656616
205,605501.7031209825,7726053.965106895,49031509.86482023
206,566181.1389020862,7733994.569527947,49078934.6395643
207,529376.7937837788,7741421.5712407585,49123288.21255856
208,494932.40561995574,7748367.575671326,49164766.03272211
209,462700.8019368462,7754863.197223937,49203551.55241508
210,432543.453389897,7760937.170274307,49239816.90449848
211,404330.03633021103,7766616.455852883,49273723.55203315
212,377938.008157047,7771926.343367132,49305422.90544173
213,353252.19591017417,7776890.547469616,49335056.91131462
214,330164.3972638291,7781531.300583735,49362758.61438348
215,308573.0110200062,7785869.438054632,49388652.66996191
216,288382.644928534,7789924.4869912695,49412855.88216674
217,269503.79236786417,7793714.738326538,49435477.64197009
218,251852.4826701398,7797257.32512877,49456620.39638333
219,235349.96457470438,7800568.292175213,49476380.06925409
220,219922.4026285854,7803662.662371677,49494846.461413115
221,205500.58599791143,7806554.50000876,49512103.63147043
222,192019.66290279647,7809256.96808936,49528230.240715384
223,179418.86205804013,7811782.388119292,49543299.91264509
224,167641.26435304308,7814142.288804964,49557381.52555858
225,156633.5618236242,7816347.457263295,49570539.5201656
226,146345.83796667628,7818407.985475639,49582834.178421155
227,136731.36007033693,7820333.314011017,49594321.88590411
228,127746.38288258579,7822132.27318903,49605055.37885051
229,119349.96353380612,7823813.121798381,49615083.97604148
230,111503.78704166501,7825383.583447701,49624453.796703905
231,104172.00252189465,7826850.880518622,49633207.964435756
232,97321.06813664286,7828221.766389159,49641386.79944822
233,90919.60601973718,7829502.555371509,49649027.998083934
234,84938.2657615854,7830699.150724773,49656166.80147171
235,79349.59562402898,7831817.071384894,49662836.15366482
236,74127.92245654856,7832861.47640401,49669066.84943533
237,69249.23811649617,7833837.188311883,49674887.67333787
238,64691.09334661337,7834748.714795995,49680325.529543504
239,60432.49790596114,7835600.269095496,49685405.56376858
240,56453.82710079927,7836395.789055875,49690151.27720336
241,52736.734780616505,7837138.954840603,49694584.63239567
242,49264.069266297985,7837833.206025473,49698726.155421115
243,46019.79834523933,7838481.7568277875,49702595.02690027
244,42988.93604632092,7839087.610958597,49706209.17075887
245,40157.47525314376,7839653.57528001,49709585.335802875
246,37512.323909567654,7840182.272719148,49712739.17287867
247,35041.24661175979,7840676.154072567,49715685.30542477
248,32732.808275069747,7841137.5093964785,49718437.39747621
249,30576.32234452002,7841568.478474477,49721008.21609563
250,28561.802168886377,7841971.060611115,49723409.689991936
251,26679.915483853805,7842347.123815286,49725652.96431269
252,24921.9417376005,7842698.413397671,49727748.45199317
253,23279.732236811644,7843026.560003683,49729705.88166339
254,21745.672825552392,7843333.087120171,49731534.34250277
255,20312.64901339185,7843619.41809077,49733242.326118946
256,18974.013315512268,7843886.882683396,49734837.76574878
257,17723.554741561078,7844136.723222447,49736328.072862744
258,16555.47007702606,7844370.100358359,49737720.17160251
259,15464.338014607001,7844588.098262519,49739020.529788114
260,14445.092510066188,7844791.729976298,49740235.190841526
261,13493.001027128039,7844981.941776847,49741369.79984131
262,12603.64214018361,7845159.617669867,49742429.63033944
263,11772.88509108178,7845325.583489881,49743419.608829
264,10996.870805828818,7845480.610707588,49744344.337456025
265,10271.99395879295,7845625.4200243065,49745208.115475446
266,9594.886484644077,7845760.684673994,49746014.95897073
267,8962.40198530028,7845887.033548762,49746768.6194941
268,8371.60103376555,7846005.054147676,49747472.60162589
269,7819.73764279765,7846115.295287392,49748130.17914337
270,7304.246603729677,7846218.2696199585,49748744.41017443
271,6822.731566738787,7846314.456038992,49749318.151406065
272,6372.95395029695,7846404.301892905,49749854.07134061
273,5952.82256490707,7846488.225061527,49750354.662686706
274,5560.383926453576,7846566.615894565,49750822.25392471
275,5193.81320179215,7846639.839023502,49751259.02011538
276,4851.405733212213,7846708.235057311,49751666.99301646
277,4531.569095792163,7846772.122171384,49752048.07056192
278,4232.8159646799495,7846831.79753428,49752404.02537365
279,3953.7566691787174,7846887.538796943,49752736.51364603
280,3693.09328664823,7846939.605273832,49753047.08219223
281,3449.613372744362,7846988.239196844,49753337.17592371
282,3222.1843534633886,7847033.666836587,49753608.14453983
283,3009.7482825030315,7847076.099550352,49753861.24878139
284,2811.3169056297615,7847115.734769142,49754097.66631687
285,2625.967124622541,7847152.756904988,49754318.49715117
286,2452.8366475405073,7847187.338219775,49754524.76881389
287,2291.120008974991,7847219.639619691,49754717.4411064
288,2140.064824221384,7847249.811406542,49754897.41056429
289,1998.9682935276137,7847277.993975106,49755065.51462733
290,1867.173936438856,7847304.318465351,49755222.53553363
291,1744.0685397683926,7847328.907372919,49755369.203957334
292,1629.079289983757,7847351.8751221625,49755506.20242722
293,1521.6712015291293,7847373.328580044,49755634.16839239
294,1421.3444425432822,7847393.3675905345,49755753.697409995
295,1327.6321890823588,7847412.085403391,49755865.345703036
296,1240.098382508675,7847429.569122276,49755969.632833354
297,1158.3357031095645,7847445.900109654,49756067.04411689
298,1081.963687910171,7847461.154362842,49756158.03286704
299,1010.6269404335887,7847475.4028717205,49756243.02252827
300,943.9934736283399,7847488.711949835,49756322.408651024
301,881.7532529314661,7847501.143525506,49756396.56062792
302,823.616623074116,7847512.755456127,49756465.82356874
303,769.3130318603136,7847523.601782929,49756530.51982154
304,718.5897811016058,7847533.732980538,49756590.950461164
305,671.210815865951,7847543.196199366,49756647.39673133
306,626.9556482274262,7847552.035480788,49756700.12132679
307,585.6183267660878,7847560.29196123,49756749.36962412
308,547.0064766469923,7847568.004065922,49756795.37082248
309,510.9404054884471,7847575.207686707,49756838.33901032
310,477.2522680053503,7847581.936348984,49756878.474160664
311,445.78528481506396,7847588.22136776,49756915.96306194
312,416.39301016299146,7847594.091993939,49756950.98019057
313,388.93865836528454,7847599.575548872,49756983.688513465
314,363.2944618091469,7847604.697552603,49757014.24025303
315,339.34106674983775,7847609.481844554,49757042.7776071
316,316.96699731294024,7847613.950690605,49757069.43338753
317,296.06812541261115,7847618.124888979,49757094.331651844
318,276.54718786657565,7847622.023866693,49757117.58827852
319,258.3133345662461,7847625.665769791,49757139.311505415
320,241.28170072269108,7847629.067548815,49757159.60243942
321,225.37302530067143,7847632.245035056,49757178.55551092
322,210.5132673830105,7847635.2130171675,49757196.25893103
323,196.63326882076896,7847637.985308369,49757212.79509371
324,183.66843095008872,7847640.574811286,49757228.24096056
325,171.55841415270433,7847642.993577883,49757242.668418966
326,160.24685732711214,7847645.252865413,49757256.14461632
327,149.6811153004224,7847647.363188939,49757268.73227293
328,139.81201397884027,7847649.334370211,49757280.48997365
329,130.5936214461597,7847651.175583402,49757291.472440615
330,121.98303426550352,7847652.89539779,49757301.73078791
331,113.94017661659947,7847654.501817877,49757311.3127608
332,106.42761914368747,7847656.00231957,49757320.26295161
333,99.41039501873595,7847657.40388692,49757328.62301884
334,92.85584454160339,7847658.713043169,49757336.431872316
335,86.73346247603877,7847659.935881233,49757343.72585509
336,81.01475432721327,7847661.07809241,49757350.53891466
337,75.67310441540312,7847662.144992742,49757356.902760126
338,70.68365170098495,7847663.141547811,49757362.84701016
339,66.02317362148463,7847664.072395933,49757368.399331376
340,61.66998088776108,7847664.941869145,49757373.58556375
341,57.60381265373843,7847665.754014195,49757378.429845415
342,53.80574404180889,7847666.512611094,49757382.954722725
343,50.258098226709976,7847667.221190427,49757387.18125533
344,46.944363789316796,7847667.8830500655,49757391.129114404
345,43.84911799032753,7847668.501270436,49757394.81667406
346,40.957954953886286,7847669.078728868,49757398.26109696
347,38.25741865735123,7847669.618112967,49757401.47841414
348,35.73494033196989,7847670.12193313,49757404.48359962
349,33.378779778244336,7847670.592534255,49757407.290640235
350,31.177970916160653,7847671.032106629,49757409.9126006
351,29.12227142664074,7847671.442695974,49757412.36168303
352,27.202112839942124,7847671.826213425,49757414.64928708
353,25.4085585773338,7847672.184443906,49757416.78605948
354,23.73326112251306,7847672.5190546885,49757418.78194513
355,22.16842328953486,7847672.831603125,49757420.64623333
356,20.706762031356163,7847673.12354387,49757422.38760083
357,19.34147430380027,7847673.396235709,49757424.01415254
358,18.066205999264458,7847673.650947778,49757425.5334585
359,16.875021688618723,7847673.888865583,49757426.95258993
360,15.762377384260038,7847674.1110964045,49757428.27815179
361,14.72309460178361,7847674.318674554,49757429.51631354
362,13.752336265928855,7847674.512566175,49757430.67283785
363,12.845584269548118,7847674.693673673,49757431.75310744
364,11.99861839372157,7847674.8628399605,49757432.762150116
365,11.207496680974911,7847675.020852372,49757433.70466218
366,10.468537092362482,7847675.16844633,49757434.58503029
367,9.778300348653074,7847675.306308771,49757435.407351844
368,9.133573826973151,7847675.435081357,49757436.17545425
369,8.531357220948276,7847675.555363347,49757436.89291197
370,7.968847288579058,7847675.667714637,49757437.56306468
371,7.443426088499178,7847675.772658117,49757438.189031295
372,6.9526482189261625,7847675.87068221,49757438.77372517
373,6.494229488786346,7847675.962243144,49757439.3198676
374,6.06603636566909,7847676.047767054,49757439.83000041
375,5.666075896157379,7847676.127651994,49757440.30649791
376,5.29248642325508,7847676.202269796,49757440.751578026
377,4.943529452406262,7847676.271967699,49757441.16731193
378,4.6175807649033365,7847676.337070117,49757441.55563463
379,4.3131232516562825,7847676.397880064,49757441.91835356
380,4.028740010193293,7847676.454680521,49757442.2571568
381,3.7631074134365994,7847676.507735867,49757442.57362125
382,3.5149891354126503,7847676.557293048,49757442.8692198
383,3.2832303884783527,7847676.603582705,49757443.14532824
384,3.0667525175836765,7847676.646820283,49757443.40323162
385,2.864547985748895,7847676.687207015,49757443.6441303
386,2.6756756890627216,7847676.724930872,49757443.86914546
387,2.4992565756479586,7847676.760167429,49757444.07932438
388,2.3344695531187134,7847676.793080684,49757444.27564528
389,2.180547640001104,7847676.823823828,49757444.459021896
390,2.0367745235407337,7847676.8525399305,49757444.63030764
391,1.9024810077391667,7847676.879362654,49757444.79029975
392,1.7770420393545785,7847676.9044168405,49757444.939742886
393,1.6598738124395702,7847676.927819095,49757445.07933259
394,1.55043100620135,7847676.9496783335,49757445.209718525
395,1.4482042493181464,7847676.970096294,49757445.331507534
396,1.3527177515014144,7847676.9891680125,49757445.44526646
397,1.2635270927622917,7847677.006982255,49757445.55152476
398,1.1802171788502476,7847677.023621914,49757445.65077698
399,1.1024002738306033,7847677.039164429,49757445.74348506
400,1.0297141623440553,7847677.0536821745,49757445.830080494
401,0.9618205579540096,7847677.067242709,49757445.91096631
402,0.8984034699717184,7847677.079909144,49757445.98651897
403,0.8391677574187781,7847677.091740418,49757446.0570901
404,0.7838377183874615,7847677.102791602,49757446.123008184
405,0.7321558337645043,7847677.113114133,49757446.18457999
406,0.6838815643669891,7847677.122756052,49757446.242092095
407,0.6387902276454379,7847677.131762237,49757446.295812175
408,0.5966719696985057,7847677.140174606,49757446.34599024
409,0.557330751245511,7847677.148032308,49757446.39285985
410,0.5205834732515596,7847677.155371917,49757446.43663914
411,0.48625910489357416,7847677.162227595,49757446.477531865
412,0.4541978948910539,7847677.168631246,49757446.51572835
413,0.4242506234860258,7847677.174612675,49757446.551406376
414,0.3962779049330811,7847677.180199726,49757446.58473199
415,0.37014954959693136,7847677.185418398,49757446.61586029
416,0.34574395900786076,7847677.190292974,49757446.644936174
417,0.32294753624858685,7847677.194846149,49757446.67209495
418,0.3016541724880515,7847677.199099121,49757446.697463036
419,0.2817647806064833,7847677.203071669,49757446.72115849
420,0.26318678381926364,7847677.206782291,49757446.743291594
421,0.24583371603929385,7847677.210248254,49757446.76396536
422,0.22962481222343806,7847677.213485691,49757446.78327603
423,0.21448462728442688,7847677.216509671,49757446.80131346
424,0.20034270037921967,7847677.219334268,49757446.81816161
425,0.18713321454013992,7847677.221972625,49757446.83389887
426,0.17479468966000167,7847677.2244370235,49757446.84859851
427,0.16326969672123978,7847677.226738935,49757446.86232894
428,0.15250459553649326,7847677.228889072,49757446.87515406
429,0.14244930823738006,7847677.230897436,49757446.887133546
430,0.13305700782142973,7847677.232773375,49757446.89832317
431,0.12428398086733851,7847677.234525624,49757446.908775024
432,0.11608938848974935,7847677.236162349,49757446.91853774
433,0.10843509574235183,7847677.237691161,49757446.92765677
434,0.10128548938876819,7847677.239119167,49757446.93617453
435,0.0946072889764152,7847677.240453018,49757446.94413067
436,0.08836941182512192,7847677.241698923,49757446.951562226
437,0.08254283112177174,7847677.242862677,49757446.9585038
438,0.07710042543289591,7847677.243949701,49757446.96498767
439,0.07201685310947815,7847677.244965054,49757446.97104405
440,0.0672684493516304,7847677.245913464,49757446.97670111
441,0.06283314007930453,7847677.246799337,49757446.981985174
442,0.05869027156666293,7847677.2476268,49757446.986920826
443,0.054820560319840735,7847677.248399706,49757446.99153106
444,0.05120599172512214,7847677.249121652,49757446.99583732
445,0.047829743774659525,7847677.2497959975,49757446.99985965
446,0.04467612922347926,7847677.250425875,49757447.00361674
447,0.04173045641221119,7847677.251014218,49757447.00712611
448,0.03897898488195055,7847677.251563771,49757447.01040411
449,0.03640892077521229,7847677.2520771,49757447.01346598
450,0.03400830681922842,7847677.2525565885,49757447.01632596
451,0.03176599487318375,7847677.253004444,49757447.01899738
452,0.029671536706531037,7847677.253422762,49757447.02149265
453,0.02771515453002542,7847677.253813521,49757447.023823395
454,0.02588777093160412,7847677.254178511,49757447.02600047
455,0.024180876643617687,7847677.254519436,49757447.028033994
456,0.022586526581073855,7847677.254837878,49757447.029933445
457,0.021097298322160278,7847677.255135325,49757447.03170765
458,0.019706256716730517,7847677.25541316,49757447.03336488
459,0.01840693129334247,7847677.255672675,49757447.03491285
460,0.017193281758678923,7847677.255915077,49757447.036358744
461,0.016059649333193416,7847677.2561415015,49757447.03770931
462,0.015000757300762876,7847677.256353001,49757447.03897082
463,0.014011685947349911,7847677.256550552,49757447.04014916
464,0.013087839350676676,7847677.256735068,49757447.0412498
465,0.012224912265551988,7847677.256907412,49757447.04227787
466,0.011418867517568165,7847677.257068407,49757447.04323816
467,0.010665955745798879,7847677.2572188,49757447.04413514
468,0.009962707005953274,7847677.257359258,49757447.04497296
469,0.009305822267293193,7847677.257490459,49757447.04575555
470,0.008692249402150963,7847677.25761301,49757447.046486534
471,0.008119137170960062,7847677.257727479,49757447.04716932
472,0.007583814096765179,7847677.2578344,49757447.04780708
473,0.007083786164902715,7847677.257934271,49757447.0484028
474,0.006616726239046838,7847677.258027558,49757447.04895924
475,0.006180456047909743,7847677.258114696,49757447.04947899
476,0.005772947143751795,7847677.258196088,49757447.04996448
477,0.005392306860704051,7847677.258272111,49757447.05041797
478,0.005036769449050908,7847677.258343121,49757447.05084154
479,0.0047046736514442505,7847677.25840945,49757447.05123719
480,0.00439446896653711,7847677.258471412,49757447.05160675
481,0.004104697414739946,7847677.258529298,49757447.05195195
482,0.003834064732009453,7847677.258583353,49757447.052274376
483,0.003581279249601329,7847677.258633833,49757447.05257554
484,0.0033451473240648224,7847677.258680997,49757447.05285687
485,0.00312458738299997,7847677.25872505,49757447.053119645
486,0.0029185697295527188,7847677.2587661985,49757447.05336509
487,0.002726135798867633,7847677.258804634,49757447.05359435
488,0.002546389933729399,7847677.258840536,49757447.053808495
489,0.0023784958505226215,7847677.25887407,49757447.05400852
490,0.002221670752639812,7847677.258905393,49757447.05419535
491,0.002075183936352778,7847677.258934651,49757447.054369874
492,0.001938354662611124,7847677.258961979,49757447.054532886
493,0.001810551468034942,7847677.258987504,49757447.054685146
494,0.001691175675008472,7847677.259011346,49757447.05482737
495,0.0015796721653179326,7847677.259033614,49757447.05496021
496,0.0014755021031849728,7847677.259054418,49757447.055084325
497,0.0013782320531356305,7847677.259073845,49757447.055200204
498,0.001287355708466392,7847677.259091998,49757447.05530846
499,0.0012024696941408482,7847677.259108958,49757447.05540958
